4               	 4          	 tile            	          1 	  english
4               	 4          	 entertain       	          1 	  english
4               	 4          	 plan            	          1 	  english
4               	 4          	 beauti          	          1 	  english
4               	 4          	 solarplu        	          1 	  english
4               	 4          	 kitchen         	          1 	  english
4               	 4          	 steel           	          1 	  english
4               	 4          	 great           	          1 	  english
4               	 4          	 bar             	          1 	  english
4               	 4          	 room            	          1 	  english
4               	 4          	 island          	          1 	  english
4               	 4          	 counter         	          1 	  english
4               	 4          	 rosevil         	          1 	  english
4               	 4          	 beechwood       	          1 	  english
4               	 4          	 sink            	          1 	  english
5               	 5          	 dine            	          1 	  english
5               	 5          	 garag           	          1 	  english
5               	 5          	 fabul           	          1 	  english
5               	 5          	 applianc        	          1 	  english
5               	 5          	 young           	          1 	  english
5               	 5          	 granit          	          1 	  english
5               	 5          	 home            	          1 	  english
5               	 5          	 lennar          	          1 	  english
5               	 5          	 spaciou         	          1 	  english
5               	 5          	 pantri          	          1 	  english
5               	 5          	 carpet          	          1 	  english
5               	 5          	 perfect         	          1 	  english
5               	 5          	 style           	          1 	  english
5               	 5          	 guest           	          1 	  english
5               	 5          	 stainless       	          1 	  english
5               	 5          	 upgrad          	          1 	  english
5               	 5          	 profil          	          1 	  english
5               	 5          	 offic           	          1 	  english
5               	 5          	 master          	          2 	  english
5               	 5          	 cabinetri       	          1 	  english
5               	 5          	 suit            	          2 	  english
5               	 5          	 inch            	          1 	  english
5               	 5          	 new             	          1 	  english
5               	 5          	 stain           	          1 	  english
5               	 5          	 loft            	          1 	  english
5               	 5          	 dark            	          1 	  english
5               	 5          	 tile            	          1 	  english
5               	 5          	 adult           	          1 	  english
5               	 5          	 solarplu        	          1 	  english
5               	 5          	 bath            	          1 	  english
5               	 5          	 kitchen         	          2 	  english
5               	 5          	 steel           	          1 	  english
5               	 5          	 bar             	          1 	  english
5               	 5          	 room            	          1 	  english
5               	 5          	 island          	          1 	  english
5               	 5          	 beechwood       	          1 	  english
5               	 5          	 bonu            	          1 	  english
5               	 5          	 luxuri          	          1 	  english
5               	 5          	 quarter         	          1 	  english
5               	 5          	 counter         	          1 	  english
5               	 5          	 downstair       	          1 	  english
6               	 6          	 dine            	          1 	  english
6               	 6          	 featur          	          1 	  english
6               	 6          	 fabul           	          1 	  english
6               	 6          	 applianc        	          1 	  english
6               	 6          	 granit          	          1 	  english
6               	 6          	 solarplu        	          1 	  english
6               	 6          	 westpark        	          1 	  english
6               	 6          	 home            	          1 	  english
6               	 6          	 lennar          	          1 	  english
6               	 6          	 stainless       	          1 	  english
6               	 6          	 wood            	          1 	  english
6               	 6          	 new             	          1 	  english
6               	 6          	 stain           	          1 	  english
6               	 6          	 panel           	          1 	  english
6               	 6          	 porch           	          1 	  english
6               	 6          	 cabinet         	          1 	  english
6               	 6          	 dark            	          1 	  english
6               	 6          	 rais            	          1 	  english
6               	 6          	 birch           	          1 	  english
6               	 6          	 front           	          1 	  english
6               	 6          	 kitchen         	          1 	  english
6               	 6          	 steel           	          1 	  english
6               	 6          	 great           	          1 	  english
6               	 6          	 bar             	          1 	  english
6               	 6          	 room            	          1 	  english
6               	 6          	 island          	          1 	  english
6               	 6          	 counter         	          1 	  english
6               	 6          	 cover           	          1 	  english
7               	 7          	 pre             	          1 	  english
7               	 7          	 neighborhood    	          1 	  english
7               	 7          	 applianc        	          1 	  english
7               	 7          	 street          	          1 	  english
7               	 7          	 accomod         	          1 	  english
7               	 7          	 famili          	          1 	  english
7               	 7          	 home            	          1 	  english
7               	 7          	 corner          	          1 	  english
7               	 7          	 boat            	          1 	  english
7               	 7          	 huge            	          1 	  english
7               	 7          	 wire            	          1 	  english
7               	 7          	 locat           	          1 	  english
7               	 7          	 stainless       	          1 	  english
7               	 7          	 travel          	          1 	  english
7               	 7          	 walnut          	          1 	  english
7               	 7          	 profil          	          1 	  english
